A2000J01
Poli Ejido,41,14,15,7,19,43,50,52
Elche,41,15,13,13,15,45,52,52
Hércules,41,16,13,13,15,39,47,52
Castellón,41,17,13,12,16,44,50,51
Tenerife,41,18,13,11,17,52,59,50
Lleida,41,19,12,10,19,43,52,46
Racing Ferrol,41,20,7,15,19,43,62,36
Málaga B,41,21,8,12,21,40,64,36
Eibar,41,22,6,16,19,27,44,34
A2005J42
Recreativo,42,1,22,12,8,67,32,78
Gimnástic,42,2,23,7,12,48,38,76
Levante,42,3,20,14,8,53,39,74
Ciudad Murcia,42,4,20,12,10,53,42,72
Lorca,42,5,19,12,11,56,39,69
Almería,42,6,20,7,15,54,43,67
Xerez,42,7,18,13,11,60,46,67
Numancia,42,8,18,9,15,50,55,63
Sporting,42,9,13,17,12,41,34,56
Valladolid,42,10,14,13,15,54,54,55
R. Madrid C,42,11,16,7,19,55,50,55
Castellón,42,12,14,12,16,46,50,54
Albacete,42,13,14,12,16,44,57,54
Elche,42,14,13,14,15,47,54,53
Poli Ejido,42,15,15,8,19,43,50,53
Murcia,42,16,13,13,16,41,40,52
Hércules,42,17,13,13,16,39,49,52
Tenerife,42,18,13,12,17,53,60,51
Lleida,42,19,12,10,20,43,53,46
Racing Ferrol,42,20,7,16,19,44,63,37
Málaga B,42,21,8,12,22,42,68,36
Eibar,42,22,6,17,19,28,45,35
A2006J01
Ciudad Murcia,1,1,1,0,0,3,0,3
Cádiz,1,2,1,0,0,3,0,3
Valladolid,1,3,1,0,0,3,1,3
Albacete,1,4,1,0,0,2,0,3
Salamanca,1,5,1,0,0,3,2,3
Málaga,1,6,1,0,0,1,0,3
Tenerife,1,7,1,0,0,1,0,3
Xerez,1,8,1,0,0,1,0,3
Alavés,1,9,0,1,0,1,1,1
Castellón,1,10,0,1,0,1,1,1
Elche,1,11,0,1,0,1,1,1
R. Madrid C,1,12,0,1,0,1,1,1
Lorca,1,13,0,1,0,0,0,1
Numancia,1,14,0,1,0,0,0,1
Murcia,1,15,0,0,1,2,3,0
Almería,1,16,0,0,1,0,1,0
Hércules,1,17,0,0,1,0,1,0
Las Palmas,1,18,0,0,1,0,1,0
Sporting,1,19,0,0,1,1,3,0
Ponferradina,1,20,0,0,1,0,2,0
Poli Ejido,1,21,0,0,1,0,3,0
Vecindario,1,22,0,0,1,0,3,0
A2006J02
Valladolid,2,1,2,0,0,5,1,6
Cádiz,2,2,2,0,0,4,0,6
Albacete,2,3,2,0,0,4,1,6
Xerez,2,4,2,0,0,3,0,6
Málaga,2,5,2,0,0,2,0,6
Hércules,2,6,1,0,1,3,1,3
Ciudad Murcia,2,7,1,0,1,3,2,3
Murcia,2,8,1,0,1,5,5,3
Salamanca,2,9,1,0,1,3,3,3
Sporting,2,10,1,0,1,3,3,3
Ponferradina,2,11,1,0,1,2,2,3
Tenerife,2,12,1,0,1,1,1,3
Vecindario,2,13,1,0,1,4,5,3
Poli Ejido,2,14,1,0,1,1,3,3
Elche,2,15,0,1,1,2,3,1
Alavés,2,16,0,1,1,1,2,1
Castellón,2,17,0,1,1,3,5,1
Lorca,2,18,0,1,1,0,2,1
Numancia,2,19,0,1,1,0,2,1
R. Madrid C,2,20,0,1,1,1,4,1
Almería,2,21,0,0,2,2,4,0
Las Palmas,2,22,0,0,2,0,3,0
A2006J03
Xerez,3,1,3,0,0,5,0,9
Albacete,3,2,3,0,0,6,2,9
Cádiz,3,3,2,1,0,5,1,7
Valladolid,3,4,2,0,1,5,2,6
Hércules,3,5,2,0,1,4,1,6
Salamanca,3,6,2,0,1,5,3,6
Ciudad Murcia,3,7,2,0,1,4,2,6
Sporting,3,8,2,0,1,4,3,6
Málaga,3,9,2,0,1,3,2,6
Alavés,3,10,1,1,1,4,3,4
Murcia,3,11,1,1,1,6,6,4
Castellón,3,12,1,1,1,5,6,4
Numancia,3,13,1,1,1,3,4,4
Ponferradina,3,14,1,0,2,2,3,3
Tenerife,3,15,1,0,2,2,3,3
Vecindario,3,16,1,0,2,4,6,3
Las Palmas,3,17,1,0,2,2,4,3
Poli Ejido,3,18,1,0,2,1,5,3
Elche,3,19,0,1,2,4,6,1
Lorca,3,20,0,1,2,1,4,1
R. Madrid C,3,21,0,1,2,2,7,1
Almería,3,22,0,0,3,2,6,0
A2006J04
Xerez,4,1,4,0,0,10,0,12
Albacete,4,2,3,0,1,7,4,9
Cádiz,4,3,2,1,1,6,3,7
Alavés,4,4,2,1,1,5,3,7
Murcia,4,5,2,1,1,8,7,7
Numancia,4,6,2,1,1,5,5,7
Hércules,4,7,2,0,2,6,4,6
Ponferradina,4,8,2,0,2,5,3,6
Valladolid,4,9,2,0,2,5,3,6
Ciudad Murcia,4,10,2,0,2,4,3,6
Tenerife,4,11,2,0,2,5,5,6
Málaga,4,12,2,0,2,4,4,6
Sporting,4,13,2,0,2,4,4,6
Salamanca,4,14,2,0,2,5,8,6
Poli Ejido,4,15,2,0,2,2,5,6
Elche,4,16,1,1,2,5,6,4
Castellón,4,17,1,1,2,6,8,4
Lorca,4,18,1,1,2,2,4,4
R. Madrid C,4,19,1,1,2,4,8,4
Almería,4,20,1,0,3,4,7,3
Vecindario,4,21,1,0,3,4,7,3
Las Palmas,4,22,1,0,3,2,7,3
A2006J05
Xerez,5,1,4,1,0,11,1,13
Albacete,5,2,4,0,1,10,6,12
Murcia,5,3,3,1,1,9,7,10
Málaga,5,4,3,0,2,7,5,9
Salamanca,5,5,3,0,2,7,8,9
Alavés,5,6,2,2,1,5,3,8
Ponferradina,5,7,2,1,2,6,4,7
Valladolid,5,8,2,1,2,6,4,7
Cádiz,5,9,2,1,2,6,5,7
Ciudad Murcia,5,10,2,1,2,5,4,7
Tenerife,5,11,2,1,2,5,5,7
Numancia,5,12,2,1,2,5,6,7
R. Madrid C,5,13,2,1,2,5,8,7
Poli Ejido,5,14,2,1,2,3,6,7
Hércules,5,15,2,0,3,6,5,6
Sporting,5,16,2,0,3,5,7,6
Elche,5,17,1,2,2,7,8,5
Castellón,5,18,1,2,2,7,9,5
Lorca,5,19,1,2,2,3,5,5
Almería,5,20,1,1,3,5,8,4
Las Palmas,5,21,1,1,3,4,9,4
Vecindario,5,22,1,0,4,6,10,3
A2006J06
Xerez,6,1,4,1,1,12,3,13
Murcia,6,2,4,1,1,10,7,13
Málaga,6,3,4,0,2,10,6,12
Albacete,6,4,4,0,2,10,7,12
Salamanca,6,5,4,0,2,10,10,12
Ponferradina,6,6,3,1,2,8,4,10
Numancia,6,7,3,1,2,10,7,10
Ciudad Murcia,6,8,3,1,2,7,5,10
Tenerife,6,9,3,1,2,6,5,10
Sporting,6,10,3,0,3,8,7,9
Alavés,6,11,2,2,2,5,4,8
Castellón,6,12,2,2,2,9,9,8
Lorca,6,13,2,2,2,5,6,8
Valladolid,6,14,2,1,3,8,7,7
Almería,6,15,2,1,3,8,8,7
Cádiz,6,16,2,1,3,6,7,7
Poli Ejido,6,17,2,1,3,3,8,7
R. Madrid C,6,18,2,1,3,5,11,7
Hércules,6,19,2,0,4,6,8,6
Elche,6,20,1,2,3,8,10,5
Las Palmas,6,21,1,1,4,5,12,4
Vecindario,6,22,1,0,5,7,15,3
A2006J07
Xerez,7,1,5,1,1,15,4,16
Murcia,7,2,4,2,1,10,7,14
Ciudad Murcia,7,3,4,1,2,9,5,13
Albacete,7,4,4,1,2,10,7,13
Tenerife,7,5,4,1,2,7,5,13
Málaga,7,6,4,0,3,10,8,12
Sporting,7,7,4,0,3,9,7,12
Salamanca,7,8,4,0,3,11,12,12
Alavés,7,9,3,2,2,6,4,11
Castellón,7,10,3,2,2,11,10,11
Numancia,7,11,3,1,3,10,8,10
Ponferradina,7,12,3,1,3,9,7,10
Valladolid,7,13,3,1,3,9,7,10
Cádiz,7,14,3,1,3,7,7,10
Poli Ejido,7,15,3,1,3,5,9,10
Lorca,7,16,2,2,3,5,7,8
Almería,7,17,2,1,4,8,9,7
Las Palmas,7,18,2,1,4,7,13,7
R. Madrid C,7,19,2,1,4,6,13,7
Hércules,7,20,2,0,5,6,9,6
Elche,7,21,1,2,4,9,12,5
Vecindario,7,22,1,0,6,7,16,3
A2006J08
Xerez,8,1,5,2,1,16,5,17
Murcia,8,2,5,2,1,13,7,17
Sporting,8,3,5,0,3,13,7,15
Salamanca,8,4,5,0,3,13,12,15
Ciudad Murcia,8,5,4,1,3,10,7,13
Albacete,8,6,4,1,3,11,9,13
Málaga,8,7,4,1,3,11,9,13
Tenerife,8,8,4,1,3,7,9,13
Alavés,8,9,3,3,2,7,5,12
Castellón,8,10,3,3,2,11,10,12
Ponferradina,8,11,3,2,3,11,9,11
Valladolid,8,12,3,2,3,11,9,11
Cádiz,8,13,3,2,3,8,8,11
Poli Ejido,8,14,3,2,3,6,10,11
Almería,8,15,3,1,4,10,10,10
Numancia,8,16,3,1,4,10,11,10
R. Madrid C,8,17,3,1,4,8,14,10
Lorca,8,18,2,2,4,5,9,8
Hércules,8,19,2,1,5,6,9,7
Las Palmas,8,20,2,1,5,7,14,7
Elche,8,21,1,3,4,10,13,6
Vecindario,8,22,2,0,6,8,16,6
A2006J09
Xerez,9,1,6,2,1,17,5,20
Murcia,9,2,6,2,1,14,7,20
Albacete,9,3,5,1,3,15,10,16
Ciudad Murcia,9,4,5,1,3,12,7,16
Salamanca,9,5,5,1,3,15,14,16
Sporting,9,6,5,0,4,13,8,15
Alavés,9,7,4,3,2,9,5,15
Valladolid,9,8,4,2,3,12,9,14
Tenerife,9,9,4,2,3,7,9,14
Málaga,9,10,4,1,4,11,10,13
Castellón,9,11,3,3,3,11,12,12
Poli Ejido,9,12,3,3,3,6,10,12
Ponferradina,9,13,3,2,4,11,10,11
Almería,9,14,3,2,4,11,11,11
Numancia,9,15,3,2,4,11,12,11
Cádiz,9,16,3,2,4,9,12,11
Lorca,9,17,3,2,4,6,9,11
R. Madrid C,9,18,3,2,4,8,14,11
Hércules,9,19,2,2,5,8,11,8
Las Palmas,9,20,2,2,5,7,14,8
Elche,9,21,1,3,5,10,14,6
Vecindario,9,22,2,0,7,8,18,6
A2006J10
Murcia,10,1,7,2,1,17,8,23
Xerez,10,2,6,3,1,18,6,21
Salamanca,10,3,6,1,3,17,15,19
Albacete,10,4,5,2,3,15,10,17
Valladolid,10,5,5,2,3,13,9,17
Tenerife,10,6,5,2,3,8,9,17
Ciudad Murcia,10,7,5,1,4,12,8,16
Sporting,10,8,5,0,5,13,10,15
Alavés,10,9,4,3,3,10,8,15
Poli Ejido,10,10,4,3,3,10,10,15
Almería,10,11,4,2,4,13,11,14
Lorca,10,12,4,2,4,8,9,14
Cádiz,10,13,4,2,4,10,12,14
Málaga,10,14,4,1,5,11,11,13
Castellón,10,15,3,4,3,11,12,13
R. Madrid C,10,16,3,3,4,9,15,12
Ponferradina,10,17,3,2,5,12,12,11
Hércules,10,18,3,2,5,11,12,11
Numancia,10,19,3,2,5,11,13,11
Las Palmas,10,20,2,2,6,8,17,8
Elche,10,21,1,3,6,10,16,6
Vecindario,10,22,2,0,8,8,22,6
A2006J11
Xerez,11,1,7,3,1,19,6,24
Murcia,11,2,7,3,1,18,9,24
Salamanca,11,3,7,1,3,20,15,22
Valladolid,11,4,6,2,3,17,9,20
Sporting,11,5,6,0,5,18,14,18
Poli Ejido,11,6,5,3,3,14,12,18
Albacete,11,7,5,2,4,15,11,17
Ciudad Murcia,11,8,5,2,4,13,9,17
Tenerife,11,9,5,2,4,10,13,17
Alavés,11,10,4,3,4,10,11,15
Lorca,11,11,4,3,4,10,11,15
Almería,11,12,4,2,5,14,14,14
Málaga,11,13,4,2,5,13,13,14
Hércules,11,14,4,2,5,12,12,14
Numancia,11,15,4,2,5,13,14,14
Cádiz,11,16,4,2,5,14,17,14
Castellón,11,17,3,4,4,12,14,13
Ponferradina,11,18,3,3,5,13,13,12
R. Madrid C,11,19,3,3,5,9,19,12
Las Palmas,11,20,3,2,6,11,18,11
Elche,11,21,1,4,6,11,17,7
Vecindario,11,22,2,0,9,8,23,6
A2006J12
Xerez,12,1,8,3,1,21,6,27
Murcia,12,2,7,3,2,18,10,24
Valladolid,12,3,7,2,3,19,10,23
Salamanca,12,4,7,2,3,21,16,23
Sporting,12,5,7,0,5,21,14,21
Poli Ejido,12,6,6,3,3,15,12,21
Albacete,12,7,5,3,4,16,12,18
Almería,12,8,5,2,5,17,15,17
Ciudad Murcia,12,9,5,2,5,14,12,17
Hércules,12,10,5,2,5,14,12,17
Tenerife,12,11,5,2,5,10,15,17
Alavés,12,12,4,4,4,11,12,16
Málaga,12,13,4,3,5,14,14,15
Cádiz,12,14,4,3,5,14,17,15
Lorca,12,15,4,3,5,10,13,15
R. Madrid C,12,16,4,3,5,11,19,15
Numancia,12,17,4,2,6,13,16,14
Ponferradina,12,18,3,4,5,14,14,13
Castellón,12,19,3,4,5,12,17,13
Las Palmas,12,20,3,3,6,11,18,12
Elche,12,21,1,5,6,12,18,8
Vecindario,12,22,2,0,10,9,25,6
A2006J13
Xerez,13,1,8,4,1,22,7,28
Valladolid,13,2,8,2,3,20,10,26
Salamanca,13,3,8,2,3,25,17,26
Murcia,13,4,7,4,2,19,11,25
Sporting,13,5,8,0,5,22,14,24
Poli Ejido,13,6,6,3,4,16,14,21
Almería,13,7,6,2,5,19,16,20
Ciudad Murcia,13,8,5,3,5,15,13,18
Albacete,13,9,5,3,5,17,16,18
R. Madrid C,13,10,5,3,5,14,19,18
Hércules,13,11,5,2,6,14,13,17
Alavés,13,12,4,5,4,12,13,17
Tenerife,13,13,5,2,6,10,16,17
Cádiz,13,14,4,4,5,15,18,16
Lorca,13,15,4,4,5,11,14,16
Málaga,13,16,4,3,6,15,16,15
Numancia,13,17,4,3,6,14,17,15
Las Palmas,13,18,4,3,6,12,18,15
Ponferradina,13,19,3,4,6,14,17,13
Castellón,13,20,3,4,6,12,18,13
Elche,13,21,2,5,6,14,19,11
Vecindario,13,22,2,1,10,10,26,7
A2006J14
Xerez,14,1,8,5,1,23,8,29
Valladolid,14,2,9,2,3,24,11,29
Salamanca,14,3,8,2,4,25,18,26
Sporting,14,4,8,1,5,22,14,25
Murcia,14,5,7,4,3,20,15,25
Poli Ejido,14,6,6,4,4,16,14,22
Almería,14,7,6,3,5,20,17,21
Hércules,14,8,5,3,6,15,14,18
Málaga,14,9,5,3,6,16,16,18
Ciudad Murcia,14,10,5,3,6,15,15,18
Albacete,14,11,5,3,6,18,19,18
Numancia,14,12,5,3,6,17,18,18
Alavés,14,13,4,6,4,12,13,18
Tenerife,14,14,5,3,6,11,17,18
R. Madrid C,14,15,5,3,6,14,21,18
Cádiz,14,16,4,5,5,15,18,17
Lorca,14,17,4,5,5,12,15,17
Castellón,14,18,4,4,6,14,18,16
Las Palmas,14,19,4,4,6,13,19,16
Elche,14,20,3,5,6,16,19,14
Ponferradina,14,21,3,4,7,14,18,13
Vecindario,14,22,3,1,10,11,26,10
A2006J15
Valladolid,15,1,9,3,3,26,13,30
Xerez,15,2,8,5,2,24,12,29
Salamanca,15,3,8,3,4,25,18,27
Murcia,15,4,7,5,3,21,16,26
Sporting,15,5,8,1,6,22,15,25
Almería,15,6,6,4,5,22,19,22
Poli Ejido,15,7,6,4,5,16,16,22
Ciudad Murcia,15,8,6,3,6,17,16,21
Albacete,15,9,6,3,6,19,19,21
Cádiz,15,10,5,5,5,19,19,20
Málaga,15,11,5,4,6,19,19,19
Las Palmas,15,12,5,4,6,19,20,19
Numancia,15,13,5,4,6,17,18,19
Castellón,15,14,5,4,6,16,18,19
R. Madrid C,15,15,5,4,6,17,24,19
Hércules,15,16,5,3,7,16,16,18
Lorca,15,17,4,6,5,13,16,18
Alavés,15,18,4,6,5,13,19,18
Tenerife,15,19,5,3,7,11,18,18
Elche,15,20,4,5,6,18,20,17
Ponferradina,15,21,4,4,7,15,18,16
Vecindario,15,22,3,1,11,12,28,10
A2006J16
Valladolid,16,1,9,4,3,26,13,31
Xerez,16,2,8,5,3,24,13,29
Salamanca,16,3,8,3,5,26,20,27
Murcia,16,4,7,6,3,22,17,27
Almería,16,5,7,4,5,26,19,25
Sporting,16,6,8,1,7,22,17,25
Numancia,16,7,6,4,6,19,18,22
Albacete,16,8,6,4,6,20,20,22
Castellón,16,9,6,4,6,17,18,22
Poli Ejido,16,10,6,4,6,16,17,22
R. Madrid C,16,11,6,4,6,19,25,22
Hércules,16,12,6,3,7,17,16,21
Cádiz,16,13,5,6,5,19,19,21
Ciudad Murcia,16,14,6,3,7,17,17,21
Alavés,16,15,5,6,5,14,19,21
Tenerife,16,16,6,3,7,13,18,21
Málaga,16,17,5,5,6,20,20,20
Las Palmas,16,18,5,5,6,20,21,20
Lorca,16,19,4,6,6,13,20,18
Ponferradina,16,20,4,5,7,16,19,17
Elche,16,21,4,5,7,18,22,17
Vecindario,16,22,3,2,11,13,29,11
A2006J17
Valladolid,17,1,10,4,3,27,13,34
Xerez,17,2,8,5,4,24,15,29
Almería,17,3,8,4,5,27,19,28
Sporting,17,4,9,1,7,23,17,28
Murcia,17,5,7,7,3,23,18,28
Salamanca,17,6,8,3,6,26,21,27
Poli Ejido,17,7,7,4,6,21,19,25
R. Madrid C,17,8,7,4,6,22,27,25
Hércules,17,9,7,3,7,19,16,24
Cádiz,17,10,6,6,5,21,20,24
Ciudad Murcia,17,11,7,3,7,19,18,24
Málaga,17,12,6,5,6,21,20,23
Numancia,17,13,6,5,6,20,19,23
Albacete,17,14,6,4,7,21,22,22
Castellón,17,15,6,4,7,17,19,22
Las Palmas,17,16,5,6,6,21,22,21
Tenerife,17,17,6,3,8,13,19,21
Alavés,17,18,5,6,6,16,24,21
Elche,17,19,4,6,7,19,23,18
Lorca,17,20,4,6,7,14,22,18
Ponferradina,17,21,4,5,8,16,20,17
Vecindario,17,22,3,2,12,15,32,11
A2006J18
Valladolid,18,1,10,5,3,29,15,35
Almería,18,2,9,4,5,29,19,31
Sporting,18,3,10,1,7,25,17,31
Murcia,18,4,8,7,3,26,20,31
Salamanca,18,5,9,3,6,29,21,30
Xerez,18,6,8,5,5,24,16,29
Numancia,18,7,7,5,6,22,20,26
Poli Ejido,18,8,7,5,6,22,20,26
Hércules,18,9,7,4,7,21,18,25
Cádiz,18,10,6,7,5,21,20,25
Castellón,18,11,7,4,7,19,20,25
R. Madrid C,18,12,7,4,7,24,30,25
Ciudad Murcia,18,13,7,3,8,20,20,24
Tenerife,18,14,7,3,8,16,21,24
Alavés,18,15,6,6,6,17,24,24
Málaga,18,16,6,5,7,23,23,23
Albacete,18,17,6,5,7,22,23,23
Las Palmas,18,18,5,6,7,21,24,21
Ponferradina,18,19,4,6,8,16,20,18
Elche,18,20,4,6,8,19,25,18
Lorca,18,21,4,6,8,15,24,18
Vecindario,18,22,3,2,13,15,35,11
A2006J19
Valladolid,19,1,11,5,3,30,15,38
Murcia,19,2,9,7,3,28,20,34
Almería,19,3,9,4,6,30,21,31
Salamanca,19,4,9,4,6,31,23,31
Sporting,19,5,10,1,8,26,20,31
Xerez,19,6,8,5,6,24,17,29
Hércules,19,7,8,4,7,22,18,28
Ciudad Murcia,19,8,8,3,8,23,21,27
Numancia,19,9,7,6,6,22,20,27
Poli Ejido,19,10,7,6,6,22,20,27
Málaga,19,11,7,5,7,25,24,26
Cádiz,19,12,6,8,5,22,21,26
Albacete,19,13,7,5,7,23,23,26
Castellón,19,14,7,4,8,19,21,25
R. Madrid C,19,15,7,4,8,24,32,25
Tenerife,19,16,7,3,9,17,23,24
Alavés,19,17,6,6,7,17,25,24
Las Palmas,19,18,5,7,7,23,26,22
Ponferradina,19,19,5,6,8,17,20,21
Elche,19,20,4,7,8,20,26,19
Lorca,19,21,4,6,9,15,25,18
Vecindario,19,22,4,2,13,17,36,14
A2006J20
Valladolid,20,1,12,5,3,32,15,41
Murcia,20,2,10,7,3,32,23,37
Almería,20,3,10,4,6,31,21,34
Salamanca,20,4,9,5,6,31,23,32
Hércules,20,5,9,4,7,25,18,31
Sporting,20,6,10,1,9,26,21,31
Ciudad Murcia,20,7,9,3,8,24,21,30
Numancia,20,8,8,6,6,23,20,30
Poli Ejido,20,9,8,6,6,23,20,30
Xerez,20,10,8,5,7,24,18,29
Cádiz,20,11,7,8,5,23,21,29
Alavés,20,12,7,6,7,20,26,27
Málaga,20,13,7,5,8,25,25,26
Albacete,20,14,7,5,8,23,25,26
Castellón,20,15,7,4,9,20,23,25
Tenerife,20,16,7,4,9,17,23,25
R. Madrid C,20,17,7,4,9,24,33,25
Las Palmas,20,18,5,7,8,23,27,22
Elche,20,19,5,7,8,22,27,22
Ponferradina,20,20,5,6,9,17,23,21
Lorca,20,21,4,6,10,16,28,18
Vecindario,20,22,4,2,14,20,40,14
A2006J21
Valladolid,21,1,13,5,3,34,15,44
Murcia,21,2,10,8,3,33,24,38
Almería,21,3,11,4,6,32,21,37
Ciudad Murcia,21,4,10,3,8,25,21,33
Xerez,21,5,9,5,7,27,19,32
Salamanca,21,6,9,5,7,31,24,32
Cádiz,21,7,8,8,5,24,21,32
Hércules,21,8,9,4,8,25,20,31
Sporting,21,9,10,1,10,27,24,31
Poli Ejido,21,10,8,7,6,24,21,31
Numancia,21,11,8,6,7,23,22,30
Alavés,21,12,8,6,7,22,26,30
Málaga,21,13,7,6,8,25,25,27
Castellón,21,14,7,5,9,20,23,26
Albacete,21,15,7,5,9,23,28,26
Tenerife,21,16,7,5,9,18,24,26
Elche,21,17,6,7,8,24,27,25
R. Madrid C,21,18,7,4,10,24,34,25
Las Palmas,21,19,5,8,8,24,28,23
Ponferradina,21,20,5,6,10,17,25,21
Lorca,21,21,5,6,10,19,28,21
Vecindario,21,22,4,2,15,20,41,14
A2006J22
Valladolid,22,1,14,5,3,35,15,47
Murcia,22,2,11,8,3,34,24,41
Almería,22,3,11,4,7,33,23,37
Cádiz,22,4,9,8,5,26,22,35
Poli Ejido,22,5,9,7,6,26,21,34
Xerez,22,6,9,6,7,27,19,33
Ciudad Murcia,22,7,10,3,9,25,23,33
Salamanca,22,8,9,5,8,31,25,32
Hércules,22,9,9,5,8,25,20,32
Sporting,22,10,10,1,11,27,25,31
Numancia,22,11,8,7,7,24,23,31
Alavés,22,12,8,6,8,22,27,30
Tenerife,22,13,8,5,9,20,25,29
Málaga,22,14,7,7,8,25,25,28
Elche,22,15,7,7,8,25,27,28
Castellón,22,16,7,6,9,21,24,27
Albacete,22,17,7,5,10,26,32,26
R. Madrid C,22,18,7,5,10,25,35,26
Las Palmas,22,19,5,9,8,24,28,24
Ponferradina,22,20,6,6,10,21,28,24
Lorca,22,21,5,7,10,20,29,22
Vecindario,22,22,4,2,16,21,43,14
A2006J23
Valladolid,23,1,14,6,3,37,17,48
Murcia,23,2,11,8,4,35,26,41
Almería,23,3,12,4,7,35,24,40
Cádiz,23,4,10,8,5,27,22,38
Ciudad Murcia,23,5,11,3,9,26,23,36
Poli Ejido,23,6,9,8,6,26,21,35
Numancia,23,7,9,7,7,25,23,34
Xerez,23,8,9,6,8,27,20,33
Salamanca,23,9,9,6,8,31,25,33
Hércules,23,10,9,5,9,25,23,32
Sporting,23,11,10,1,12,27,26,31
Málaga,23,12,8,7,8,26,25,31
Alavés,23,13,8,6,9,22,28,30
Elche,23,14,7,8,8,25,27,29
Tenerife,23,15,8,5,10,20,26,29
R. Madrid C,23,16,8,5,10,28,35,29
Castellón,23,17,7,7,9,21,24,28
Albacete,23,18,7,6,10,26,32,27
Las Palmas,23,19,5,10,8,26,30,25
Lorca,23,20,6,7,10,21,29,25
Ponferradina,23,21,6,6,11,21,29,24
Vecindario,23,22,4,3,16,21,43,15
A2006J24
Valladolid,24,1,15,6,3,38,17,51
Murcia,24,2,12,8,4,36,26,44
Almería,24,3,13,4,7,38,25,43
Cádiz,24,4,10,8,6,27,23,38
Numancia,24,5,10,7,7,27,24,37
Xerez,24,6,10,6,8,29,21,36
Ciudad Murcia,24,7,11,3,10,26,24,36
Poli Ejido,24,8,9,8,7,27,23,35
Sporting,24,9,11,1,12,30,26,34
Salamanca,24,10,9,6,9,32,28,33
Hércules,24,11,9,6,9,26,24,33
Tenerife,24,12,9,5,10,22,26,32
Málaga,24,13,8,7,9,26,28,31
Alavés,24,14,8,7,9,23,29,31
Albacete,24,15,8,6,10,29,32,30
R. Madrid C,24,16,8,6,10,29,36,30
Elche,24,17,7,8,9,26,29,29
Las Palmas,24,18,6,10,8,27,30,28
Castellón,24,19,7,7,10,21,26,28
Lorca,24,20,6,7,11,21,30,25
Ponferradina,24,21,6,6,12,21,32,24
Vecindario,24,22,4,4,16,22,44,16
A2006J25
Valladolid,25,1,16,6,3,41,19,54
Murcia,25,2,13,8,4,37,26,47
Almería,25,3,13,5,7,40,27,44
Numancia,25,4,11,7,7,29,24,40
Cádiz,25,5,10,9,6,29,25,39
Ciudad Murcia,25,6,12,3,10,28,25,39
Xerez,25,7,10,6,9,29,22,36
Salamanca,25,8,10,6,9,33,28,36
Hércules,25,9,10,6,9,29,25,36
Sporting,25,10,11,2,12,30,26,35
Poli Ejido,25,11,9,8,8,29,26,35
Alavés,25,12,9,7,9,28,30,34
Albacete,25,13,9,6,10,30,32,33
Tenerife,25,14,9,5,11,23,29,32
Málaga,25,15,8,7,10,26,30,31
Elche,25,16,7,9,9,26,29,30
R. Madrid C,25,17,8,6,11,29,37,30
Las Palmas,25,18,6,11,8,27,30,29
Castellón,25,19,7,7,11,21,27,28
Lorca,25,20,6,7,12,22,32,25
Ponferradina,25,21,6,7,12,21,32,25
Vecindario,25,22,4,4,17,23,49,16
A2006J26
Valladolid,26,1,16,7,3,42,20,55
Murcia,26,2,14,8,4,40,27,50
Almería,26,3,14,5,7,42,28,47
Cádiz,26,4,11,9,6,31,25,42
Numancia,26,5,11,8,7,29,24,41
Ciudad Murcia,26,6,12,3,11,28,26,39
Poli Ejido,26,7,10,8,8,32,27,38
Xerez,26,8,10,7,9,30,23,37
Alavés,26,9,10,7,9,30,31,37
Sporting,26,10,11,3,12,31,27,36
Salamanca,26,11,10,6,10,33,30,36
Hércules,26,12,10,6,10,30,28,36
Albacete,26,13,9,6,11,30,33,33
Elche,26,14,8,9,9,28,30,33
Málaga,26,15,8,8,10,27,31,32
Tenerife,26,16,9,5,12,24,31,32
R. Madrid C,26,17,8,7,11,29,37,31
Las Palmas,26,18,6,11,9,28,32,29
Castellón,26,19,7,7,12,22,29,28
Ponferradina,26,20,7,7,12,22,32,28
Lorca,26,21,6,7,13,23,35,25
Vecindario,26,22,5,4,17,24,49,19
A2006J27
Valladolid,27,1,16,8,3,43,21,56
Murcia,27,2,14,9,4,41,28,51
Almería,27,3,15,5,7,44,28,50
Numancia,27,4,12,8,7,32,24,44
Cádiz,27,5,11,9,7,31,27,42
Xerez,27,6,11,7,9,31,23,40
Ciudad Murcia,27,7,12,4,11,29,27,40
Poli Ejido,27,8,10,9,8,33,28,39
Alavés,27,9,10,8,9,31,32,38
Salamanca,27,10,10,7,10,34,31,37
Sporting,27,11,11,3,13,31,28,36
Hércules,27,12,10,6,11,30,30,36
Albacete,27,13,10,6,11,32,33,36
Elche,27,14,8,10,9,29,31,34
R. Madrid C,27,15,9,7,11,30,37,34
Las Palmas,27,16,7,11,9,30,33,32
Málaga,27,17,8,8,11,28,33,32
Tenerife,27,18,9,5,13,24,33,32
Castellón,27,19,8,7,12,24,29,31
Ponferradina,27,20,7,8,12,23,33,29
Lorca,27,21,6,7,14,23,36,25
Vecindario,27,22,5,4,18,24,52,19
A2006J28
Valladolid,28,1,17,8,3,45,21,59
Almería,28,2,15,6,7,46,30,51
Murcia,28,3,14,9,5,41,29,51
Numancia,28,4,12,8,8,32,25,44
Cádiz,28,5,11,10,7,32,28,43
Xerez,28,6,11,8,9,32,24,41
Ciudad Murcia,28,7,12,5,11,29,27,41
Salamanca,28,8,11,7,10,36,32,40
